model,world,base,arm,view,tier_pred,expect_band,max_prob,mean_prob,top_cell,top_band,top_sector,band_hit,fired,n_fired,A1,A2,A3a,A3b,B1,B2,B3a,B3b,C1,C2,C3a,C3b,D1,D2,D3a,D3b,E1,E2,E3a,E3b
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.9_d5,H,3a,0.528219,0.092882,C3b,3b,C,0,1,1,0.001772,0.037786,0.000815,0.001466,0.000539,0.009332,0.45347,0.445042,0.000472,0.015193,0.097304,0.528219,0.000762,0.022554,0.162819,0.058815,0.001421,0.015843,0.002526,0.001495
rgb_s44,gz_drop3,gz_drop3,hazard,rs_h0.125_d2,H,2,0.059421,0.009685,A3a,3a,A,0,0,0,0.001712,0.000818,0.059421,0.005306,0.000474,0.001757,0.009904,0.003973,0.000848,0.000951,0.054025,0.005733,0.000882,0.003297,0.007391,0.001343,0.002246,0.004166,0.02818,0.00128
rgb_s44,gz_drop3,gz_drop3,hazard,rs_h0.125_d5,H,3a,0.024696,0.005739,B3b,3b,B,0,0,0,0.00101,0.005758,0.007812,0.011359,0.00024,0.002476,0.011848,0.024696,0.000379,0.001251,0.003488,0.019741,0.000413,0.001095,0.013396,0.004547,0.00056,0.002729,0.000646,0.001338
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,extra_h0.3_d1.2,ctrl,1,0.999512,0.410728,C3b,3b,C,0,1,9,3e-06,1e-06,0.451569,0.998498,1e-06,1e-06,0.634076,0.999434,2e-06,1e-06,0.996799,0.999512,3e-06,0.000673,0.628104,0.993968,0.000116,0.001298,0.948034,0.562459
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d10,ctrl,3b,0.199225,0.055341,C3a,3a,C,0,0,0,0.009277,0.050845,0.047761,0.000507,0.001859,0.147928,0.157751,0.004552,0.001694,0.113062,0.199225,0.005975,0.002645,0.094215,0.185436,0.000791,0.002419,0.039801,0.040558,0.000527
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d2,ctrl,2,0.955049,0.195494,B3b,3b,B,0,1,4,9.3e-05,0.000159,0.135041,0.582196,0.000126,0.000143,0.030846,0.955049,0.000145,5.4e-05,0.233123,0.918038,0.000117,0.001169,0.010791,0.831622,0.000474,0.002466,0.101724,0.106512
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d5,ctrl,3a,0.231732,0.024456,D3a,3a,D,1,0,0,0.000121,0.010223,0.00275,0.000157,1.8e-05,0.001322,0.20187,0.004978,1.9e-05,0.000894,0.00925,0.019167,2.7e-05,0.001491,0.231732,0.000862,6.7e-05,0.003786,0.000322,7.2e-05
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d10,ctrl,3b,0.977114,0.399135,D3a,3a,D,0,1,8,0.003562,0.14593,0.137796,0.038933,0.000588,0.756581,0.910488,0.609238,0.000529,0.931892,0.97479,0.407213,0.001116,0.879574,0.977114,0.082893,0.000942,0.35835,0.697688,0.067491
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d2,ctrl,2,0.10025,0.008002,C3a,3a,C,0,0,0,0.003818,0.000533,0.011704,0.000791,0.003118,0.002217,0.00708,0.000543,0.004122,0.002735,0.10025,0.000871,0.005407,0.002628,0.002763,0.00029,0.005175,0.001628,0.003523,0.000847
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d5,ctrl,3a,0.438692,0.078981,B3a,3a,B,1,0,0,0.001978,0.046311,0.001266,0.001292,0.00063,0.011697,0.438692,0.37285,0.000554,0.017317,0.082045,0.38584,0.000905,0.024429,0.143629,0.02769,0.001598,0.017955,0.002088,0.000857
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d2,ctrl,2,0.059402,0.009683,A3a,3a,A,0,0,0,0.001712,0.000818,0.059402,0.005306,0.000474,0.001757,0.009903,0.003974,0.000847,0.00095,0.054015,0.005734,0.000882,0.003297,0.00739,0.001343,0.002246,0.004165,0.028172,0.00128
rgb_s44,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d5,ctrl,3a,0.020699,0.004942,B3b,3b,B,0,0,0,0.000953,0.00528,0.006234,0.009523,0.000228,0.002261,0.009962,0.020699,0.000354,0.001173,0.003072,0.016836,0.000384,0.00102,0.011868,0.004132,0.000521,0.002539,0.000559,0.001249
rgb_s44,gz_drop4,gz_drop4,hazard,extra_h0.3_d1.2,V,1,0.002578,0.000326,A1,1,A,1,0,0,0.002578,0.000144,0.00012,1e-06,0.000605,0.000285,9e-05,0.0,0.000488,0.000191,0.000116,0.0,0.000876,9.9e-05,0.000243,0.0,0.000375,0.000101,0.000211,3e-06
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.3_d10,E,3b,0.33507,0.096566,C2,2,C,0,0,0,0.006264,0.058804,0.034917,0.000205,0.000988,0.329947,0.221231,0.003836,0.000852,0.33507,0.266622,0.007735,0.001417,0.270714,0.284163,0.000764,0.001447,0.063873,0.042159,0.000313
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.3_d2,V,2,0.012829,0.002385,C3a,3a,C,0,0,0,0.008284,0.000637,0.002466,3.5e-05,0.001752,0.001401,0.001612,1.3e-05,0.002147,0.001242,0.012829,0.000108,0.00244,0.000531,0.004998,2.1e-05,0.002953,0.000427,0.003719,9.4e-05
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.3_d5,V,3a,0.032536,0.003206,D3a,3a,D,1,0,0,4.5e-05,0.002041,0.000132,3e-06,5e-06,0.000406,0.0225,0.000205,5e-06,0.00038,0.001237,0.003092,8e-06,0.00054,0.032536,8.3e-05,3e-05,0.000859,1.7e-05,3e-06
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.9_d10,E,3b,0.986568,0.429697,C3a,3a,C,0,1,8,0.003558,0.189823,0.153549,0.046873,0.000534,0.862201,0.950887,0.713385,0.000494,0.964543,0.986568,0.493944,0.001102,0.937928,0.983191,0.088235,0.001017,0.426531,0.719356,0.070224
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.9_d2,V,2,0.015126,0.003419,A1,1,A,0,0,0,0.015126,0.001204,0.002843,0.000139,0.004539,0.002211,0.003672,3.5e-05,0.006948,0.002463,0.010469,4.2e-05,0.008674,0.00079,0.001757,1e-05,0.00589,0.000541,0.00086,0.000164
rgb_s44,gz_drop4,gz_drop4,hazard,preset_h0.9_d5,V,3a,0.130384,0.010754,C3b,3b,C,0,0,0,0.000389,0.007232,4.3e-05,1e-05,0.000123,0.003815,0.024219,0.020893,9e-05,0.008365,0.001608,0.130384,0.000162,0.008794,0.003549,0.000912,0.000526,0.00395,1.9e-05,5e-06
rgb_s44,gz_drop4,gz_drop4,hazard,rs_h0.125_d2,V,2,0.044685,0.005755,A3a,3a,A,0,0,0,0.009535,0.004096,0.044685,0.000171,0.002074,0.004975,0.012626,0.00014,0.002618,0.001844,0.012811,0.00029,0.004248,0.001485,0.003169,5.2e-05,0.004709,0.001525,0.003966,8.8e-05
rgb_s44,gz_drop4,gz_drop4,hazard,rs_h0.125_d5,E,3a,0.008422,0.002405,B3b,3b,B,0,0,0,0.001629,0.005074,0.002735,0.003655,0.000436,0.002477,0.004624,0.008422,0.000619,0.001298,0.001015,0.007648,0.000741,0.000949,0.002357,0.000887,0.000952,0.002091,0.000135,0.000348
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,extra_h0.3_d1.2,ctrl,1,0.022039,0.00487,A1,1,A,1,0,0,0.022039,0.005115,0.008628,0.000288,0.008121,0.005509,0.002156,8.1e-05,0.010198,0.002758,0.001605,2.7e-05,0.014134,0.001624,0.002034,2e-05,0.004542,0.002349,0.005937,0.000231
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d10,ctrl,3b,0.463231,0.145074,C3a,3a,C,0,0,0,0.008309,0.108701,0.087155,0.001069,0.001457,0.3964,0.428161,0.014852,0.001294,0.371441,0.463231,0.01432,0.002055,0.335852,0.463208,0.001875,0.001915,0.102286,0.096675,0.001223
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d2,ctrl,2,0.023277,0.003807,C3a,3a,C,0,0,0,0.008572,0.001671,0.006279,9.8e-05,0.001877,0.002893,0.003703,5.3e-05,0.002419,0.002096,0.023277,0.000275,0.002699,0.000868,0.008041,6.6e-05,0.003476,0.000728,0.006857,0.000189
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d5,ctrl,3a,0.052415,0.005455,D3a,3a,D,1,0,0,4.9e-05,0.003286,0.0003,9e-06,6e-06,0.000452,0.044822,0.000372,5e-06,0.000359,0.00203,0.003062,9e-06,0.000579,0.052415,0.000133,3.2e-05,0.001141,2.8e-05,7e-06
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d10,ctrl,3b,0.988634,0.447393,C3a,3a,C,0,1,9,0.003487,0.222763,0.193109,0.066167,0.000561,0.86368,0.96226,0.76535,0.0005,0.962741,0.988634,0.528234,0.001065,0.93894,0.987906,0.117558,0.000937,0.471236,0.767679,0.105052
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d2,ctrl,2,0.009317,0.002173,A1,1,A,0,0,0,0.009317,0.001182,0.002328,8.8e-05,0.002281,0.001894,0.002504,3.5e-05,0.003572,0.001635,0.006648,5.8e-05,0.004004,0.000655,0.001264,1.4e-05,0.004796,0.000506,0.000577,0.000104
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d5,ctrl,3a,0.131023,0.015548,C3b,3b,C,0,0,0,0.000622,0.015749,0.000123,2.9e-05,0.00021,0.00659,0.06638,0.037766,0.000165,0.013475,0.004014,0.131023,0.000287,0.014693,0.009353,0.001523,0.000765,0.008138,5e-05,1.4e-05
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d2,ctrl,2,0.044905,0.005986,A3a,3a,A,0,0,0,0.008424,0.003527,0.044905,0.000166,0.001717,0.004071,0.015319,0.000125,0.002177,0.001495,0.017779,0.000293,0.003558,0.001261,0.004491,6.5e-05,0.004056,0.001385,0.004795,0.000108
rgb_s44,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d5,ctrl,3a,0.00689,0.002239,B3b,3b,B,0,0,0,0.001482,0.004932,0.0029,0.003207,0.000388,0.002405,0.005102,0.00689,0.000557,0.001224,0.001145,0.006267,0.000685,0.000911,0.002464,0.000826,0.000897,0.002055,0.000123,0.00031
